Temperature_K,SOC,Frequency_Hz,Re_Z,Im_Z,,
293.15,0.5,0.001,0.011320217,-0.000644863,,
293.15,0.5,0.001167419,0.011314504002436377,-0.00056975,,
293.15,0.5,0.001362868,0.011308386188033726,-0.000507102,,
293.15,0.5,0.001591038,0.011301727,-0.000455424,,
293.15,0.5,0.001857409,0.011294291271763821,-0.000413456,,
293.15,0.5,0.002168375,0.011285735612903292,-0.000380091,,
293.15,0.5,0.002531403,0.011275620335862813,-0.000354293,,
293.15,0.5,0.002955209,0.011263436553259095,-0.000335028,,
293.15,0.5,0.003449968,0.011248656652104077,-0.000321188,,
293.15,0.5,0.00402756,0.011230811227863246,-0.000311545,,
293.15,0.5,0.004701851,0.011209592821129242,-0.000304734,,
293.15,0.5,0.005489032,0.011184973666733506,-0.000299285,,
293.15,0.5,0.006408003,0.011157306,-0.000293729,,
293.15,0.5,0.007480826,0.011127359650889072,-0.000286772,,
293.15,0.5,0.008733262,0.011096258,-0.000277476,,
293.15,0.5,0.010195378685327302,0.011065310884612016,-0.000265402,,
293.15,0.5,0.011902282,0.011035782786532054,-0.000250635,,
293.15,0.5,0.013894954943731374,0.011008686511302341,-0.000233699,,
293.15,0.5,0.016221239,0.010984657940996942,-0.000215369,,
293.15,0.5,0.018936989,0.010963942,-0.000196483,,
293.15,0.5,0.022107407427431246,0.010946463966817442,-0.000177792,,
293.15,0.5,0.025808615,0.010931934744400662,-0.000159876,,
293.15,0.5,0.030129477247269904,0.010919957067892483,-0.000143126,,
293.15,0.5,0.035173735,0.010910104184474259,-0.000127761,,
293.15,0.5,0.041062499,0.010901971780088775,-0.000113861,,
293.15,0.5,0.047937156455582164,0.010895206272924547,-0.00010141,,
293.15,0.5,0.055962764,0.010889516262726995,-9.03E-05,,
293.15,0.5,0.065332015,0.010884673,-8.05E-05,,
293.15,0.5,0.076269859,0.010880503242401744,-7.18E-05,,
293.15,0.5,0.089038909,0.010876880235315474,-6.41E-05,,
293.15,0.5,0.10394574653722626,0.010873710762220209,-5.73E-05,,
293.15,0.5,0.12134827677491432,0.010870924932277396,-5.12E-05,,
293.15,0.5,0.14166432746690208,0.010868467644090888,-4.59E-05,,
293.15,0.5,0.1653816783395673,0.010866293211024999,-4.12E-05,,
293.15,0.5,0.19306977288832497,0.010864362535012348,-3.70E-05,,
293.15,0.5,0.22539339047347912,0.010862641805441562,-3.34E-05,,
293.15,0.5,0.2631286073895942,0.010861102,-3.02E-05,,
293.15,0.5,0.30718143012686966,0.010859717293493542,-2.74E-05,,
293.15,0.5,0.3586095482011829,0.010858466451847678,-2.50E-05,,
293.15,0.5,0.41864772882899515,0.010857330273788476,-2.30E-05,,
293.15,0.5,0.4887374631624422,0.010856292118260205,-2.12E-05,,
293.15,0.5,0.5705615758781021,0.010855337323941333,-1.98E-05,,
293.15,0.5,0.6660846290809154,0.010854453,-1.86E-05,,
293.15,0.5,0.7776000906038036,0.010853627180043679,-1.77E-05,,
293.15,0.5,0.9077853991937549,0.010852849650406006,-1.71E-05,,
293.15,0.5,1.0597662486760708,0.010852110552036123,-1.66E-05,,
293.15,0.5,1.2371916345321594,0.010851400636909998,-1.65E-05,,
293.15,0.5,1.4443214647272804,0.010850711,-1.66E-05,,
293.15,0.5,1.6861288382868804,0.010850031958704655,-1.69E-05,,
293.15,0.5,1.9684194472866112,0.010849354268577062,-1.75E-05,,
293.15,0.5,2.2979709690469625,0.010848667,-1.83E-05,,
293.15,0.5,2.6826957952797246,0.010847958641610665,-1.95E-05,,
293.15,0.5,3.1318310052438445,0.010847214881302466,-2.10E-05,,
293.15,0.5,3.6561601440851934,0.01084642,-2.28E-05,,
293.15,0.5,4.268272131163821,0.010845552818449783,-2.50E-05,,
293.15,0.5,4.982863514647301,0.010844590866803361,-2.77E-05,,
293.15,0.5,5.817091329374358,0.010843504150771613,-3.08E-05,,
293.15,0.5,6.790985029955707,0.010842256098637981,-3.45E-05,,
293.15,0.5,7.9279273894505975,0.010840801116542065,-3.88E-05,,
293.15,0.5,9.255215909791344,0.010839082172731072,-4.37E-05,,
293.15,0.5,10.804718223181286,0.010837028,-4.94E-05,,
293.15,0.5,12.613637220374423,0.010834548720314327,-5.60E-05,,
293.15,0.5,14.725404276241209,0.010831533319976678,-6.34E-05,,
293.15,0.5,17.190722018585745,0.010827843359033489,-7.19E-05,,
293.15,0.5,20.068781676649664,0.010823308909653273,-8.14E-05,,
293.15,0.5,23.428684237322305,0.010817723861537528,-9.20E-05,,
293.15,0.5,27.351099530412107,0.010810842736120511,-0.00010375,,
293.15,0.5,31.93020307691027,0.010802380425022858,-0.000116639,,
293.15,0.5,37.27593720314938,0.010792017107063514,-0.000130559,,
293.15,0.5,43.51665070924412,0.010779411191165655,-0.000145329,,
293.15,0.5,50.80218046913023,0.010764223275748436,-0.000160658,,
293.15,0.5,59.30744895010559,0.010746153237485243,-0.00017612,,
293.15,0.5,69.23666403,0.010724990033957512,-0.000191157,,
293.15,0.5,80.82822192522706,0.010700669353318969,-0.000205095,,
293.15,0.5,94.36043101,0.010673328592548577,-0.000217184,,
293.15,0.5,110.15819387358995,0.010643344,-0.000226677,,
293.15,0.5,128.6008080610565,0.010611333879338214,-0.000232922,,
293.15,0.5,150.1310728908171,0.010578118762118584,-0.000235451,,
293.15,0.5,175.26592085367585,0.010544638704574406,-0.000234058,,
293.15,0.5,204.6088289466011,0.010511844135257525,-0.000228823,,
293.15,0.5,238.86430789845957,0.010480583528573326,-0.000220096,,
293.15,0.5,278.85481717262917,0.010451513,-0.000208424,,
293.15,0.5,325.5405118685032,0.010425048314277948,-0.000194462,,
293.15,0.5,380.04229563658816,0.010401355908171494,-0.00017887,,
293.15,0.5,443.66873309786064,0.010380389932622405,-0.000162232,,
293.15,0.5,517.9474679231213,0.010361946411303162,-0.000144997,,
293.15,0.5,604.6619009070436,0.010345726942197538,-0.000127457,,
293.15,0.5,705.8940086618738,0.010331396256250456,-0.000109746,,
293.15,0.5,824.0743309893649,0.010318626,-9.19E-05,,
293.15,0.5,962.0403271064761,0.010307123250710098,-7.37E-05,,
293.15,0.5,1123.1045018329517,0.010296639553404522,-5.49E-05,,
293.15,0.5,1311.133937421563,0.010286972,-3.54E-05,,
293.15,0.5,1530.6431405563565,0.010277951744228502,-1.48E-05,,
293.15,0.5,1786.9024337358285,0.010269436215848126,7.38652487431968e-06,,
293.15,0.5,2086.0644934719567,0.010261299551804949,3.15613684602608e-05,,
293.15,0.5,2435.3120734334125,0.010253433490367997,5.827321635411975e-05,,
293.15,0.5,2843.030459302665,0.010245752792803065,8.815452760676828e-05,,
293.15,0.5,3319.008795914677,0.010238203386104858,0.000121936,,
293.15,0.5,3874.6751204561283,0.010230768,0.000160452,,
293.15,0.5,4523.370744772096,0.010223461754496538,0.000204639,,
293.15,0.5,5280.670574582637,0.010216325347045814,0.000255546,,
293.15,0.5,6164.757056337161,0.010209405006574412,0.000314356,,
293.15,0.5,7196.856730011514,0.010202740727496384,0.000382415,,
293.15,0.5,8401.749869294326,0.010196359780419585,0.000461281,,
293.15,0.5,9808.365445406671,0.010190279010016585,0.000552764,,
293.15,0.5,11450.475699382812,0.010184510591926935,0.000658979,,
293.15,0.5,13367.506999197063,0.010179065,0.000782388,,
293.15,0.5,15605.486450070717,0.010173945599973635,0.00092586,,
293.15,0.5,18218.146985669748,0.010169144677415766,0.001092739,,
293.15,0.5,21268.217472962082,0.010164634898365665,0.001286938,,
293.15,0.5,24828.92880560325,0.010160372971568497,0.001513038,,
293.15,0.5,28985.772146510622,0.010156308374387935,0.001776413,,
293.15,0.5,33838.551534282335,0.010152395409122756,0.002083355,,
293.15,0.5,39503.780135666406,0.010148602881703205,0.002441221,,
293.15,0.5,46117.47767708251,0.010144917967343571,0.002858598,,
293.15,0.5,53838.436220334894,0.010141344148764456,0.003345499,,
293.15,0.5,62852.03269240097,0.010137895616444273,0.003913597,,
293.15,0.5,73374.67970651374,0.010134591020455412,0.004576505,,
293.15,0.5,85659.02153685482,0.010131448434597226,0.005350099,,
293.15,0.5,100000,0.010128482,0.006252908,,
293.15,0.7000000000000001,0.001,0.011351603941477603,-0.000894043,,
293.15,0.7000000000000001,0.001167419,0.011345351,-0.000785464,,
293.15,0.7000000000000001,0.001362868,0.011338419911994926,-0.000694383,,
293.15,0.7000000000000001,0.001591038,0.011330681,-0.000618516,,
293.15,0.7000000000000001,0.001857409,0.011321934991534686,-0.000555934,,
293.15,0.7000000000000001,0.002168375,0.011311887970045013,-0.00050498,,
293.15,0.7000000000000001,0.002531403,0.011300137705902715,-0.000464169,,
293.15,0.7000000000000001,0.002955209,0.011286193863685965,-0.00043209,,
293.15,0.7000000000000001,0.003449968,0.011269530050206394,-0.000407309,,
293.15,0.7000000000000001,0.00402756,0.011249671904146316,-0.000388302,,
293.15,0.7000000000000001,0.004701851,0.011226315354255846,-0.00037343,,
293.15,0.7000000000000001,0.005489032,0.011199456053709384,-0.000360976,,
293.15,0.7000000000000001,0.006408003,0.011169493108113413,-0.000349265,,
293.15,0.7000000000000001,0.007480826,0.011137259302605857,-0.000336839,,
293.15,0.7000000000000001,0.008733262,0.011103941821423657,-0.000322647,,
293.15,0.7000000000000001,0.010195378685327302,0.011070897204431756,-0.00030618,,
293.15,0.7000000000000001,0.011902282,0.011039414241289874,-0.000287482,,
293.15,0.7000000000000001,0.013894954943731374,0.011010505727222628,-0.000267038,,
293.15,0.7000000000000001,0.016221239,0.010984794,-0.000245588,,
293.15,0.7000000000000001,0.018936989,0.010962506246393859,-0.00022393,,
293.15,0.7000000000000001,0.022107407427431246,0.010943552847131752,-0.000202771,,
293.15,0.7000000000000001,0.025808615,0.010927636,-0.000182649,,
293.15,0.7000000000000001,0.030129477247269904,0.010914352309128817,-0.00016392,,
293.15,0.7000000000000001,0.035173735,0.010903272433452082,-0.000146774,,
293.15,0.7000000000000001,0.041062499,0.010893989058702539,-0.000131266,,
293.15,0.7000000000000001,0.047937156455582164,0.010886146,-0.00011736,,
293.15,0.7000000000000001,0.055962764,0.010879447244733189,-0.000104957,,
293.15,0.7000000000000001,0.065332015,0.010873661650842647,-9.39E-05,,
293.15,0.7000000000000001,0.076269859,0.010868612349314393,-8.41E-05,,
293.15,0.7000000000000001,0.089038909,0.010864169,-7.54E-05,,
293.15,0.7000000000000001,0.10394574653722626,0.010860234239805738,-6.77E-05,,
293.15,0.7000000000000001,0.12134827677491432,0.010856735969492923,-6.08E-05,,
293.15,0.7000000000000001,0.14166432746690208,0.010853615817011006,-5.47E-05,,
293.15,0.7000000000000001,0.1653816783395673,0.010850825271017961,-4.93E-05,,
293.15,0.7000000000000001,0.19306977288832497,0.010848322505788639,-4.45E-05,,
293.15,0.7000000000000001,0.22539339047347912,0.010846071064315226,-4.02E-05,,
293.15,0.7000000000000001,0.2631286073895942,0.010844039163506857,-3.65E-05,,
293.15,0.7000000000000001,0.30718143012686966,0.010842199114782172,-3.32E-05,,
293.15,0.7000000000000001,0.3586095482011829,0.010840526735768121,-3.03E-05,,
293.15,0.7000000000000001,0.41864772882899515,0.010839000800677586,-2.78E-05,,
293.15,0.7000000000000001,0.4887374631624422,0.010837603,-2.56E-05,,
293.15,0.7000000000000001,0.5705615758781021,0.010836315465223616,-2.38E-05,,
293.15,0.7000000000000001,0.6660846290809154,0.010835124663306994,-2.23E-05,,
293.15,0.7000000000000001,0.7776000906038036,0.010834016907261313,-2.10E-05,,
293.15,0.7000000000000001,0.9077853991937549,0.01083298,-2.00E-05,,
293.15,0.7000000000000001,1.0597662486760708,0.010832003457851557,-1.93E-05,,
293.15,0.7000000000000001,1.2371916345321594,0.010831076375157001,-1.88E-05,,
293.15,0.7000000000000001,1.4443214647272804,0.010830188969061875,-1.85E-05,,
293.15,0.7000000000000001,1.6861288382868804,0.010829331340473687,-1.86E-05,,
293.15,0.7000000000000001,1.9684194472866112,0.010828493323958624,-1.88E-05,,
293.15,0.7000000000000001,2.2979709690469625,0.010827664124929103,-1.94E-05,,
293.15,0.7000000000000001,2.6826957952797246,0.010826831913784748,-2.02E-05,,
293.15,0.7000000000000001,3.1318310052438445,0.010825983355975208,-2.14E-05,,
293.15,0.7000000000000001,3.6561601440851934,0.010825103050701562,-2.28E-05,,
293.15,0.7000000000000001,4.268272131163821,0.010824172844232118,-2.47E-05,,
293.15,0.7000000000000001,4.982863514647301,0.010823170976158524,-2.69E-05,,
293.15,0.7000000000000001,5.817091329374358,0.010822071008173903,-2.96E-05,,
293.15,0.7000000000000001,6.790985029955707,0.010820840475451732,-3.29E-05,,
293.15,0.7000000000000001,7.9279273894505975,0.010819439191468994,-3.66E-05,,
293.15,0.7000000000000001,9.255215909791344,0.010817817130068531,-4.10E-05,,
293.15,0.7000000000000001,10.804718223181286,0.010815911807034477,-4.61E-05,,
293.15,0.7000000000000001,12.613637220374423,0.010813645093323911,-5.20E-05,,
293.15,0.7000000000000001,14.725404276241209,0.010810919423331325,-5.87E-05,,
293.15,0.7000000000000001,17.190722018585745,0.010807613430063453,-6.63E-05,,
293.15,0.7000000000000001,20.068781676649664,0.010803577168238905,-7.50E-05,,
293.15,0.7000000000000001,23.428684237322305,0.010798627307162145,-8.47E-05,,
293.15,0.7000000000000001,27.351099530412107,0.010792543023041544,-9.55E-05,,
293.15,0.7000000000000001,31.93020307691027,0.010785063822966045,-0.000107473,,
293.15,0.7000000000000001,37.27593720314938,0.010775891183065347,-0.00012047,,
293.15,0.7000000000000001,43.51665070924412,0.010764696589994056,-0.000134397,,
293.15,0.7000000000000001,50.80218046913023,0.010751139090245897,-0.000149021,,
293.15,0.7000000000000001,59.30744895010559,0.010734895306177224,-0.000163988,,
293.15,0.7000000000000001,69.23666403,0.010715703,-0.000178808,,
293.15,0.7000000000000001,80.82822192522706,0.010693419,-0.00019286,,
293.15,0.7000000000000001,94.36043101,0.010668075465356166,-0.00020542,,
293.15,0.7000000000000001,110.15819387358995,0.010639935174192929,-0.000215726,,
293.15,0.7000000000000001,128.6008080610565,0.010609513070558983,-0.000223063,,
293.15,0.7000000000000001,150.1310728908171,0.010577557412071281,-0.00022687,,
293.15,0.7000000000000001,175.26592085367585,0.010544981090999911,-0.000226826,,
293.15,0.7000000000000001,204.6088289466011,0.010512753466312818,-0.000222903,,
293.15,0.7000000000000001,238.86430789845957,0.010481777237485631,-0.000215368,,
293.15,0.7000000000000001,278.85481717262917,0.010452781056316359,-0.000204719,,
293.15,0.7000000000000001,325.5405118685032,0.010426252573874549,-0.000191593,,
293.15,0.7000000000000001,380.04229563658816,0.010402421836523642,-0.000176659,,
293.15,0.7000000000000001,443.66873309786064,0.010381289071161542,-0.000160523,,
293.15,0.7000000000000001,517.9474679231213,0.010362680725639773,-0.000143664,,
293.15,0.7000000000000001,604.6619009070436,0.010346315395988494,-0.000126404,,
293.15,0.7000000000000001,705.8940086618738,0.010331864902255307,-0.000108901,,
293.15,0.7000000000000001,824.0743309893649,0.010319001631247765,-9.12E-05,,
293.15,0.7000000000000001,962.0403271064761,0.010307428663497452,-7.31E-05,,
293.15,0.7000000000000001,1123.1045018329517,0.010296893209737082,-5.45E-05,,
293.15,0.7000000000000001,1311.133937421563,0.010287186685127223,-3.51E-05,,
293.15,0.7000000000000001,1530.6431405563565,0.010278136636064252,-1.45E-05,,
293.15,0.7000000000000001,1786.9024337358285,0.010269596545090503,7.642726915677587e-06,,
293.15,0.7000000000000001,2086.0644934719567,0.010261438854039628,3.176748206238714e-05,,
293.15,0.7000000000000001,2435.3120734334125,0.010253554,5.843730539633231e-05,,
293.15,0.7000000000000001,2843.030459302665,0.010245857039709446,8.828375134067171e-05,,
293.15,0.7000000000000001,3319.008795914677,0.010238292878188232,0.000122037,,
293.15,0.7000000000000001,3874.6751204561283,0.010230843936214503,0.000160529,,
293.15,0.7000000000000001,4523.370744772096,0.010223526449360544,0.000204697,,
293.15,0.7000000000000001,5280.670574582637,0.010216379739304131,0.000255589,,
293.15,0.7000000000000001,6164.757056337161,0.010209450340080755,0.000314387,,
293.15,0.7000000000000001,7196.856730011514,0.010202778,0.000382438,,
293.15,0.7000000000000001,8401.749869294326,0.010196390336937615,0.000461296,,
293.15,0.7000000000000001,9808.365445406671,0.010190304,0.000552774,,
293.15,0.7000000000000001,11450.475699382812,0.01018453,0.000658985,,
293.15,0.7000000000000001,13367.506999197063,0.010179080048830039,0.000782391,,
293.15,0.7000000000000001,15605.486450070717,0.010173957464375036,0.000925861,,
293.15,0.7000000000000001,18218.146985669748,0.010169153643647203,0.001092739,,
293.15,0.7000000000000001,21268.217472962082,0.010164641523215367,0.001286937,,
293.15,0.7000000000000001,24828.92880560325,0.010160377741499027,0.001513037,,
293.15,0.7000000000000001,28985.772146510622,0.010156311708780723,0.001776412,,
293.15,0.7000000000000001,33838.551534282335,0.010152398,0.002083354,,
293.15,0.7000000000000001,39503.780135666406,0.010148604349504107,0.00244122,,
293.15,0.7000000000000001,46117.47767708251,0.010144918884468376,0.002858597,,
293.15,0.7000000000000001,53838.436220334894,0.010141344696695162,0.003345498,,
293.15,0.7000000000000001,62852.03269240097,0.010137895928366069,0.003913597,,
293.15,0.7000000000000001,73374.67970651374,0.010134591188939782,0.004576505,,
293.15,0.7000000000000001,85659.02153685482,0.010131448520364447,0.005350099,,
293.15,0.7000000000000001,100000,0.010128482177073631,0.006252908,,
293.15,0.9,0.001,0.011451997444912381,-0.001241757,,
293.15,0.9,0.001167419,0.011445918514397736,-0.001085439,,
293.15,0.9,0.001362868,0.011438902868376672,-0.00095395,,
293.15,0.9,0.001591038,0.011430743737489176,-0.000843938,,
293.15,0.9,0.001857409,0.011421192,-0.000752533,,
293.15,0.9,0.002168375,0.011409935,-0.000677253,,
293.15,0.9,0.002531403,0.011396571765775151,-0.000615904,,
293.15,0.9,0.002955209,0.011380625402064923,-0.000566469,,
293.15,0.9,0.003449968,0.011361582,-0.000526992,,
293.15,0.9,0.00402756,0.011338982157619472,-0.000495485,,
293.15,0.9,0.004701851,0.011312552680016132,-0.000469891,,
293.15,0.9,0.005489032,0.011282348189935587,-0.000448123,,
293.15,0.9,0.006408003,0.011248862271640413,-0.00042819,,
293.15,0.9,0.007480826,0.011213049370407877,-0.000408389,,
293.15,0.9,0.008733262,0.011176223,-0.00038751,,
293.15,0.9,0.010195378685327302,0.011139844107845206,-0.00036495,,
293.15,0.9,0.011902282,0.011105263653600553,-0.000340713,,
293.15,0.9,0.013894954943731374,0.011073513033933136,-0.000315261,,
293.15,0.9,0.016221239,0.011045200556588544,-0.000289311,,
293.15,0.9,0.018936989,0.011020524840057782,-0.000263624,,
293.15,0.9,0.022107407427431246,0.010999366,-0.000238862,,
293.15,0.9,0.025808615,0.010981402622211459,-0.000215516,,
293.15,0.9,0.030129477247269904,0.010966215149660865,-0.000193895,,
293.15,0.9,0.035173735,0.010953361866736922,-0.000174148,,
293.15,0.9,0.041062499,0.010942426495303999,-0.000156296,,
293.15,0.9,0.047937156455582164,0.010933044518391848,-0.000140273,,
293.15,0.9,0.055962764,0.010924913969761028,-0.000125954,,
293.15,0.9,0.065332015,0.010917795625269454,-0.000113187,,
293.15,0.9,0.076269859,0.010911506499275764,-0.000101811,,
293.15,0.9,0.089038909,0.010905909639709749,-9.17E-05,,
293.15,0.9,0.10394574653722626,0.010900902608735474,-8.26E-05,,
293.15,0.9,0.12134827677491432,0.010896407,-7.46E-05,,
293.15,0.9,0.14166432746690208,0.010892358763711004,-6.74E-05,,
293.15,0.9,0.1653816783395673,0.010888705365255108,-6.10E-05,,
293.15,0.9,0.19306977288832497,0.0108854,-5.53E-05,,
293.15,0.9,0.22539339047347912,0.010882402946335658,-5.02E-05,,
293.15,0.9,0.2631286073895942,0.010879678,-4.57E-05,,
293.15,0.9,0.30718143012686966,0.010877193170409562,-4.17E-05,,
293.15,0.9,0.3586095482011829,0.010874921764742295,-3.82E-05,,
293.15,0.9,0.41864772882899515,0.010872838979355478,-3.52E-05,,
293.15,0.9,0.4887374631624422,0.010870922990903165,-3.25E-05,,
293.15,0.9,0.5705615758781021,0.010869154,-3.02E-05,,
293.15,0.9,0.6660846290809154,0.010867515197986262,-2.83E-05,,
293.15,0.9,0.7776000906038036,0.01086599,-2.66E-05,,
293.15,0.9,0.9077853991937549,0.010864564,-2.53E-05,,
293.15,0.9,1.0597662486760708,0.010863223399988832,-2.43E-05,,
293.15,0.9,1.2371916345321594,0.010861956052591007,-2.35E-05,,
293.15,0.9,1.4443214647272804,0.010860749487040335,-2.31E-05,,
293.15,0.9,1.6861288382868804,0.010859592,-2.29E-05,,
293.15,0.9,1.9684194472866112,0.010858469883617265,-2.30E-05,,
293.15,0.9,2.2979709690469625,0.010857371398970583,-2.35E-05,,
293.15,0.9,2.6826957952797246,0.010856281953340721,-2.42E-05,,
293.15,0.9,3.1318310052438445,0.010855185761585385,-2.54E-05,,
293.15,0.9,3.6561601440851934,0.010854064779285482,-2.68E-05,,
293.15,0.9,4.268272131163821,0.010852898,-2.88E-05,,
293.15,0.9,4.982863514647301,0.010851660147841155,-3.11E-05,,
293.15,0.9,5.817091329374358,0.010850321165180593,-3.40E-05,,
293.15,0.9,6.790985029955707,0.010848844002534509,-3.74E-05,,
293.15,0.9,7.9279273894505975,0.010847183060333838,-4.15E-05,,
293.15,0.9,9.255215909791344,0.010845281742614857,-4.62E-05,,
293.15,0.9,10.804718223181286,0.010843069522962248,-5.17E-05,,
293.15,0.9,12.613637220374423,0.010840458,-5.80E-05,,
293.15,0.9,14.725404276241209,0.010837338576397237,-6.53E-05,,
293.15,0.9,17.190722018585745,0.010833573804496623,-7.36E-05,,
293.15,0.9,20.068781676649664,0.010828995940223452,-8.30E-05,,
293.15,0.9,23.428684237322305,0.010823399825900965,-9.35E-05,,
293.15,0.9,27.351099530412107,0.010816538978000416,-0.000105281,,
293.15,0.9,31.93020307691027,0.010808123674734391,-0.000118201,,
293.15,0.9,37.27593720314938,0.010797824,-0.000132231,,
293.15,0.9,43.51665070924412,0.010785278454928682,-0.000147209,,
293.15,0.9,50.80218046913023,0.010770119080431987,-0.000162855,,
293.15,0.9,59.30744895010559,0.010752004265113878,-0.000178752,,
293.15,0.9,69.23666403,0.010730673,-0.000194327,,
293.15,0.9,80.82822192522706,0.010706009251213067,-0.00020887,,
293.15,0.9,94.36043101,0.010678111835521965,-0.000221567,,
293.15,0.9,110.15819387358995,0.010647346735497349,-0.000231585,,
293.15,0.9,128.6008080610565,0.010614365,-0.000238177,,
293.15,0.9,150.1310728908171,0.010580062874376536,-0.000240801,,
293.15,0.9,175.26592085367585,0.010545489227115826,-0.000239216,,
293.15,0.9,204.6088289466011,0.010511706301049703,-0.000233523,,
293.15,0.9,238.86430789845957,0.010479651,-0.000224136,,
293.15,0.9,278.85481717262917,0.010450024,-0.000211695,,
293.15,0.9,325.5405118685032,0.010423242832353628,-0.000196946,,
293.15,0.9,380.04229563658816,0.010399440463886045,-0.000180623,,
293.15,0.9,443.66873309786064,0.010378520845018196,-0.000163354,,
293.15,0.9,517.9474679231213,0.010360227697595481,-0.000145608,,
293.15,0.9,604.6619009070436,0.010344217639582154,-0.000127676,,
293.15,0.9,705.8940086618738,0.010330121365474013,-0.000109679,,
293.15,0.9,824.0743309893649,0.010317587290472621,-9.16E-05,,
293.15,0.9,962.0403271064761,0.010306306753193361,-7.33E-05,,
293.15,0.9,1123.1045018329517,0.010296022955500384,-5.45E-05,,
293.15,0.9,1311.133937421563,0.010286527688116644,-3.50E-05,,
293.15,0.9,1530.6431405563565,0.010277651112275204,-1.43E-05,,
293.15,0.9,1786.9024337358285,0.010269250343432894,7.797413871548435e-06,,
293.15,0.9,2086.0644934719567,0.010261201834722017,3.1925106085641685e-05,,
293.15,0.9,2435.3120734334125,0.010253400360124133,5.858412647613873e-05,,
293.15,0.9,2843.030459302665,0.010245764192926702,8.841192828652219e-05,,
293.15,0.9,3319.008795914677,0.010238242904849227,0.000122143,,
293.15,0.9,3874.6751204561283,0.010230822,0.000160613,,
293.15,0.9,4523.370744772096,0.010223522,0.000204761,,
293.15,0.9,5280.670574582637,0.010216385359921625,0.000255636,,
293.15,0.9,6164.757056337161,0.010209460492261796,0.000314421,,
293.15,0.9,7196.856730011514,0.010202789691291589,0.000382461,,
293.15,0.9,8401.749869294326,0.010196401539242473,0.000461312,,
293.15,0.9,9808.365445406671,0.010190313680008983,0.000552784,,
293.15,0.9,11450.475699382812,0.010184538719899786,0.000658991,,
293.15,0.9,13367.506999197063,0.010179086987721638,0.000782395,,
293.15,0.9,15605.486450070717,0.010173962949411343,0.000925863,,
293.15,0.9,18218.146985669748,0.010169157852038615,0.00109274,,
293.15,0.9,21268.217472962082,0.010164644659320599,0.001286938,,
293.15,0.9,24828.92880560325,0.010160380009877438,0.001513037,,
293.15,0.9,28985.772146510622,0.010156313298518814,0.001776411,,
293.15,0.9,33838.551534282335,0.010152398739901314,0.002083353,,
293.15,0.9,39503.780135666406,0.010148605051899448,0.002441219,,
293.15,0.9,46117.47767708251,0.010144919324413833,0.002858596,,
293.15,0.9,53838.436220334894,0.010141344960414213,0.003345498,,
293.15,0.9,62852.03269240097,0.010137896079192547,0.003913597,,
293.15,0.9,73374.67970651374,0.010134591270952271,0.004576504,,
293.15,0.9,85659.02153685482,0.010131448562531401,0.005350099,,
293.15,0.9,100000,0.010128482197356287,0.006252908,,
308.15,0.1,0.001,0.011268370226331372,-0.003350356,,
308.15,0.1,0.001167419,0.011267185163989668,-0.002879178,,
308.15,0.1,0.001362868,0.011265650204712391,-0.002476948,,
308.15,0.1,0.001591038,0.01126368,-0.002133943,,
308.15,0.1,0.001857409,0.011261174389225307,-0.001841841,,
308.15,0.1,0.002168375,0.011258014619069558,-0.001593526,,
308.15,0.1,0.002531403,0.011254056036363477,-0.001382908,,
308.15,0.1,0.002955209,0.011249118313430898,-0.001204776,,
308.15,0.1,0.003449968,0.011242974923616783,-0.001054651,,
308.15,0.1,0.00402756,0.011235346393865569,-0.000928661,,
308.15,0.1,0.004701851,0.011225903,-0.000823411,,
308.15,0.1,0.005489032,0.011214284231012119,-0.000735875,,
308.15,0.1,0.006408003,0.011200135819359547,-0.000663288,,
308.15,0.1,0.007480826,0.01118317,-0.000603077,,
308.15,0.1,0.008733262,0.011163238721811367,-0.000552818,,
308.15,0.1,0.010195378685327302,0.011140401627927529,-0.000510242,,
308.15,0.1,0.011902282,0.011114981561763595,-0.000473279,,
308.15,0.1,0.013894954943731374,0.011087575218915837,-0.000440139,,
308.15,0.1,0.016221239,0.011059011372291514,-0.000409398,,
308.15,0.1,0.018936989,0.011030250794555201,-0.000380073,,
308.15,0.1,0.022107407427431246,0.011002245910229105,-0.00035163,,
308.15,0.1,0.025808615,0.010975799474494157,-0.000323929,,
308.15,0.1,0.030129477247269904,0.010951466954176281,-0.000297103,,
308.15,0.1,0.035173735,0.010929528170307913,-0.000271419,,
308.15,0.1,0.041062499,0.010910023,-0.000247156,,
308.15,0.1,0.047937156455582164,0.010892819759358394,-0.000224528,,
308.15,0.1,0.055962764,0.010877695122559157,-0.000203658,,
308.15,0.1,0.065332015,0.010864388495499967,-0.000184578,,
308.15,0.1,0.076269859,0.010852641978663083,-0.000167253,,
308.15,0.1,0.089038909,0.010842219859335716,-0.000151597,,
308.15,0.1,0.10394574653722626,0.010832917599964555,-0.000137496,,
308.15,0.1,0.12134827677491432,0.010824564,-0.000124818,,
308.15,0.1,0.14166432746690208,0.010817022130460156,-0.00011343,,
308.15,0.1,0.1653816783395673,0.010810180440455527,-0.000103202,,
308.15,0.1,0.19306977288832497,0.010803951967488602,-9.40E-05,,
308.15,0.1,0.22539339047347912,0.010798266,-8.58E-05,,
308.15,0.1,0.2631286073895942,0.010793064982114763,-7.84E-05,,
308.15,0.1,0.30718143012686966,0.010788298219751791,-7.17E-05,,
